,id,title,vote_average,overview
1050,13448,Angels & Demons,6.5,harvard symbologist robert langdon investigates mysterious symbol seared chest murdered physicist discovers evidence unimaginable rebirth ancient secret brotherhood known illuminati powerful underground organization ever walk earth
1051,956,Mission: Impossible III,6.5,retired active duty train new imf agent ethan hunt called back action confront sadistic arm dealer owen davian hunt must try protect girlfriend working new team complete mission
1052,298,Ocean's Thirteen,6.5,danny ocean team criminal back composing plan personal ever ruthless casino owner willy bank doublecrosses reuben tishkoff causing heart attack danny ocean vow team anything bring willy bank along everything got even mean asking help enemy
1053,36647,Blade,6.5,blade mother bitten vampire pregnancy know gave son special gift dying good vampire attribute combination best human skill blade mentor whistler battle evil vampire rebel deacon frost plan take outdated vampire council capture blade resurrect voracious blood god la magra
1054,8467,Dumb and Dumber,6.5,lloyd harry two men whose stupidity really indescribable mary beautiful woman loses important suitcase money leaf aspen two friend found suitcase decide return adventure finally get aspen using lost money live fight mary heart
1055,242224,The Babadook,6.5,single mother plagued violent death husband battle son fear monster lurking house soon discovers sinister presence around
1056,39513,Paul,6.5,past year space traveling smart named paul locked top secret military base advising world leader kind worry outlived usefulness dissection table drawing uncomfortably close paul escape first rv pas compound area fortunately contains two earthling likely rescue harbor alien run
1057,22794,Cloudy with a Chance of Meatballs,6.5,inventor flint lockwood creates machine make cloud rain food enabling citizen chewandswallow feed falling food reach gargantuan proportion flint must scramble avert disaster regain control machine put end wild weather town destroyed
1058,9737,Bad Boys,6.5,marcus burnett hen pecked family man mike lowry foot loose fancy free lady man miami policeman hour reclaim consignment drug stolen station nose complicate matter order get assistance sole witness murder pretend
1059,7446,Tropic Thunder,6.5,vietnam veteran four leaf tayback memoir tropic thunder made film director damien cockburn control cast prima donna behind schedule budget cockburn ordered studio executive get filming back track risk cancellation tayback advice cockburn drop actor middle jungle film remaining scene unbeknownst actor production group dropped middle golden triangle home heroin producing gang
1060,55721,Bridesmaids,6.5,annie life mess find lifetime best friend engaged simply must serve lillian maid honor though lovelorn broke annie bluff way expensive bizarre ritual one chance get perfect show lillian bridesmaid far go someone love
1061,38050,The Adjustment Bureau,6.5,man glimpse future fate planned chooses fight destiny battling powerful adjustment bureau across street new york risk destined greatness woman ever loved
1062,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,kazakh journalist borat sagdiyev travel america make documentary zigzag across nation borat meet real people real situation hysterical consequence backwards behavior generates strong reaction around exposing prejudice hypocrisy american culture
1063,544,There's Something About Mary,6.5,never fully recovered prom date became total disaster man finally get chance reunite old prom date run suitor including sleazy detective hired find
1064,136795,The Heat,6.5,uptight straight laced fbi special agent sarah ashburn methodical investigator reputation excellence hyper arrogance shannon mullins one boston p finest foul mouthed short fuse u gut instinct street smart catch elusive criminal neither ever partner friend matter two wildly incompatible law officer join force bring ruthless drug lord become last thing anyone expected buddy
1065,11253,Hellboy II: The Golden Army,6.5,continuation adventure demon superhero evil elf break ancient pact human creature declares war humanity mission release golden army deadly group fighting machine destroy human race hell earth ready erupt hellboy crew set defeat evil prince
1066,274857,King Arthur: Legend of the Sword,6.5,child arthur father murdered vortigern arthur uncle seizes crown robbed birthright idea truly arthur come hard way back alley city pull sword excalibur stone life turned upside forced acknowledge true legacy whether like
1067,296524,Deepwater Horizon,6.5,story set offshore drilling rig deepwater horizon exploded april created worst oil spill u history
1068,8065,21,6.5,ben campbell young highly intelligent student boston strives succeed wanting scholarship transfer harvard school medicine desire become doctor ben learns cannot afford four five year schooling come poor working class background one evening ben introduced unorthodox math professor micky rosa small secretive club five student jill choi kianna fisher trained professor rosa skill card counting blackjack
